tact,avgWaitingTime,remaining,inMotion,(0) position,(0) number of passangers,(0) passangers,(1) position,(1) number of passangers,(1) passangers,(2) position,(2) number of passangers,(2) passangers
1440,887.0909090909091,99/100,99/100,6,5,"[72.	 home: 8,	 position: 8,	 waiting since: 1004,	 schedule: [(1003.7900285579467, 0)], 45.	 home: 10,	 position: 10,	 waiting since: 1005,	 schedule: [(1004.3081816001849, 0)], 98.	 home: 10,	 position: 10,	 waiting since: 1011,	 schedule: [(1010.7163147479897, 0)], 49.	 home: 14,	 position: 14,	 waiting since: 1061,	 schedule: [(1010.5974074965146, 0)], 80.	 home: 7,	 position: 7,	 waiting since: 1396,	 schedule: [(1005.7880306613041, 0)]]",13,0,[],0,5,"[27.	 home: 11,	 position: 0,	 waiting since: 466,	 schedule: [(465.236950513796, 11), (725.3619241729073, 10), (755.3619241729073, 11), (1029.2107327099402, 0)], 79.	 home: 9,	 position: 9,	 waiting since: 730,	 schedule: [(729.7836856895068, 10), (759.7836856895068, 9), (1023.4312037644615, 0)], 97.	 home: 8,	 position: 8,	 waiting since: 722,	 schedule: [(721.7521657255072, 10), (751.7521657255072, 8), (1019.8436511525725, 0)], 25.	 home: 8,	 position: 8,	 waiting since: 732,	 schedule: [(731.4821968504594, 10), (761.4821968504594, 8), (1010.8766466150648, 0)], 15.	 home: 14,	 position: 0,	 waiting since: 469,	 schedule: [(468.1213654177119, 14), (726.6658724586317, 10), (756.6658724586317, 14), (1018.9445938800845, 0)]]"
1440,846.57,100/100,100/100,9,5,"[87.	 home: 14,	 position: 10,	 waiting since: 1001,	 schedule: [(757.8983880174011, 14), (1029.6612890196134, 0)], 46.	 home: 9,	 position: 9,	 waiting since: 1003,	 schedule: [(1002.1115148071273, 0)], 36.	 home: 5,	 position: 5,	 waiting since: 1022,	 schedule: [(1021.9431252177852, 0)], 78.	 home: 6,	 position: 6,	 waiting since: 1132,	 schedule: [(1036.3759043945122, 0)], 41.	 home: 7,	 position: 7,	 waiting since: 1255,	 schedule: [(994.9244993937916, 0)]]",12,5,"[10.	 home: 8,	 position: 8,	 waiting since: 1017,	 schedule: [(1016.4869593141713, 0)], 37.	 home: 10,	 position: 10,	 waiting since: 1016,	 schedule: [(1015.0569788354027, 0)], 49.	 home: 12,	 position: 12,	 waiting since: 1013,	 schedule: [(1012.6302605425183, 0)], 26.	 home: 12,	 position: 12,	 waiting since: 1048,	 schedule: [(1022.8713980590974, 0)], 4.	 home: 14,	 position: 14,	 waiting since: 1009,	 schedule: [(1008.9285551148466, 0)]]",6,5,"[58.	 home: 6,	 position: 6,	 waiting since: 1027,	 schedule: [(1017.5990989427756, 0)], 89.	 home: 13,	 position: 13,	 waiting since: 1288,	 schedule: [(1012.3897262479327, 0)], 9.	 home: 14,	 position: 14,	 waiting since: 1294,	 schedule: [(1034.432831107332, 0)], 71.	 home: 8,	 position: 8,	 waiting since: 1326,	 schedule: [(1025.6836969651558, 0)], 42.	 home: 9,	 position: 9,	 waiting since: 1323,	 schedule: [(1006.8953524106712, 0)]]"
1440,870.1340206185567,97/100,97/100,6,5,"[85.	 home: 8,	 position: 8,	 waiting since: 1028,	 schedule: [(1027.9474435027232, 0)], 89.	 home: 5,	 position: 5,	 waiting since: 1006,	 schedule: [(1005.1652138362241, 0)], 55.	 home: 11,	 position: 0,	 waiting since: 473,	 schedule: [(472.47520263837026, 11), (719.3834971030911, 10), (749.3834971030911, 11), (1012.89124563523, 0)], 91.	 home: 10,	 position: 0,	 waiting since: 473,	 schedule: [(472.76217718746915, 10), (715.8545671465321, 10), (745.8545671465321, 10), (1025.1417291002233, 0)], 22.	 home: 7,	 position: 7,	 waiting since: 1421,	 schedule: [(1025.964519773775, 0)]]",10,3,"[37.	 home: 11,	 position: 11,	 waiting since: 1027,	 schedule: [(1026.7197418422452, 0)], 38.	 home: 11,	 position: 11,	 waiting since: 1030,	 schedule: [(1029.1442816240194, 0)], 48.	 home: 13,	 position: 13,	 waiting since: 1059,	 schedule: [(1037.1556828475823, 0)]]",8,5,"[20.	 home: 12,	 position: 12,	 waiting since: 1019,	 schedule: [(1018.2967448445728, 0)], 70.	 home: 14,	 position: 14,	 waiting since: 1038,	 schedule: [(1016.6503747028047, 0)], 21.	 home: 14,	 position: 14,	 waiting since: 1040,	 schedule: [(1011.7524080116734, 0)], 27.	 home: 12,	 position: 12,	 waiting since: 1033,	 schedule: [(1032.8638784967231, 0)], 88.	 home: 4,	 position: 4,	 waiting since: 1007,	 schedule: [(1006.3790167783178, 0)]]"
1440,840.0326086956521,92/100,92/100,0,5,"[17.	 home: 14,	 position: 0,	 waiting since: 458,	 schedule: [(457.26835011536247, 14), (726.1618867208521, 10), (756.1618867208521, 14), (1034.6289177740248, 0)], 14.	 home: 14,	 position: 0,	 waiting since: 461,	 schedule: [(460.31416050425656, 14), (703.4650719441498, 10), (733.4650719441498, 14), (1010.3744703922988, 0)], 3.	 home: 9,	 position: 0,	 waiting since: 473,	 schedule: [(472.8437021551704, 9), (703.1273370538414, 10), (733.1273370538414, 9), (1025.6393114686414, 0)], 28.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.8481161737636, 14), (731.0057110987588, 10), (761.0057110987588, 14), (1029.1971535506852, 0)], 45.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.00822067438236, 12), (716.8570277743602, 10), (746.8570277743602, 12), (1010.8723903479732, 0)]]",10,5,"[8.	 home: 2,	 position: 2,	 waiting since: 1018,	 schedule: [(1014.094292480313, 0)], 22.	 home: 6,	 position: 0,	 waiting since: 472,	 schedule: [(471.84828042229043, 6), (702.8184351863046, 5), (732.8184351863046, 6), (1021.4245970314466, 0)], 96.	 home: 13,	 position: 13,	 waiting since: 1042,	 schedule: [(1041.7763621705378, 0)], 54.	 home: 13,	 position: 13,	 waiting since: 1058,	 schedule: [(1021.678153920864, 0)], 57.	 home: 7,	 position: 7,	 waiting since: 1393,	 schedule: [(729.9872710103158, 5), (759.9872710103158, 7), (1008.6383449081175, 0)]]",10,5,"[23.	 home: 1,	 position: 5,	 waiting since: 1128,	 schedule: [(766.6265615680175, 1), (1023.0081301710258, 0)], 66.	 home: 7,	 position: 7,	 waiting since: 1374,	 schedule: [(717.6059266237802, 5), (747.6059266237802, 7), (1008.8364061188927, 0)], 64.	 home: 7,	 position: 7,	 waiting since: 1375,	 schedule: [(727.991663546934, 5), (757.991663546934, 7), (1027.9030292376892, 0)], 1.	 home: 11,	 position: 11,	 waiting since: 1017,	 schedule: [(1016.2888134626542, 0)], 86.	 home: 9,	 position: 9,	 waiting since: 1429,	 schedule: [(1025.6864939149586, 0)]]"
1440,906.99,100/100,100/100,8,0,[],14,5,"[38.	 home: 13,	 position: 13,	 waiting since: 1019,	 schedule: [(1018.512645278455, 0)], 36.	 home: 14,	 position: 14,	 waiting since: 1022,	 schedule: [(1021.8815082279397, 0)], 58.	 home: 11,	 position: 11,	 waiting since: 1024,	 schedule: [(1023.657712067397, 0)], 33.	 home: 8,	 position: 8,	 waiting since: 1010,	 schedule: [(1009.0848069095465, 0)], 95.	 home: 8,	 position: 8,	 waiting since: 1015,	 schedule: [(1014.7779956076503, 0)]]",11,0,[]
1440,880.7578947368421,95/100,95/100,14,5,"[87.	 home: 12,	 position: 12,	 waiting since: 1014,	 schedule: [(1013.2003915410155, 0)], 47.	 home: 9,	 position: 9,	 waiting since: 1020,	 schedule: [(1019.2772169365711, 0)], 32.	 home: 10,	 position: 10,	 waiting since: 1007,	 schedule: [(1006.0560619013733, 0)], 26.	 home: 10,	 position: 10,	 waiting since: 1024,	 schedule: [(1023.2839341311702, 0)], 8.	 home: 11,	 position: 11,	 waiting since: 1068,	 schedule: [(1026.8562860154188, 0)]]",3,5,"[22.	 home: 14,	 position: 10,	 waiting since: 893,	 schedule: [(756.0416786646085, 14), (1030.715134789478, 0)], 74.	 home: 8,	 position: 0,	 waiting since: 469,	 schedule: [(468.2332974317566, 8), (712.8741688768775, 10), (742.8741688768775, 8), (1024.3066537664176, 0)], 36.	 home: 11,	 position: 0,	 waiting since: 471,	 schedule: [(470.7100953737652, 11), (724.4401514267685, 10), (754.4401514267685, 11), (1012.6024812074854, 0)], 56.	 home: 6,	 position: 0,	 waiting since: 471,	 schedule: [(470.7080363935892, 6), (712.0283633436624, 5), (742.0283633436624, 6), (1009.294221620834, 0)], 2.	 home: 4,	 position: 4,	 waiting since: 1352,	 schedule: [(708.3941557735701, 5), (738.3941557735701, 4), (1000.978236540702, 0)]]",14,0,[]
1440,879.0,98/100,98/100,14,5,"[66.	 home: 7,	 position: 5,	 waiting since: 996,	 schedule: [(756.6253065198302, 7), (1017.7321576971475, 0)], 89.	 home: 4,	 position: 0,	 waiting since: 471,	 schedule: [(470.77316075513335, 4), (702.4768944415937, 5), (732.4768944415937, 4), (1020.9464473844689, 0)], 49.	 home: 7,	 position: 0,	 waiting since: 472,	 schedule: [(471.34414382151897, 7), (732.1436298375318, 5), (762.1436298375318, 7), (1036.8307453649359, 0)], 61.	 home: 11,	 position: 11,	 waiting since: 1050,	 schedule: [(1031.6616760696495, 0)], 32.	 home: 12,	 position: 12,	 waiting since: 1027,	 schedule: [(1026.2214144410125, 0)]]",5,5,"[86.	 home: 14,	 position: 10,	 waiting since: 985,	 schedule: [(765.4459265035126, 14), (1011.9142611184292, 0)], 65.	 home: 14,	 position: 10,	 waiting since: 987,	 schedule: [(763.5926211316473, 14), (1061.2145538153272, 0)], 17.	 home: 7,	 position: 5,	 waiting since: 998,	 schedule: [(762.8510451370946, 7), (1023.1262921147763, 0)], 96.	 home: 12,	 position: 0,	 waiting since: 472,	 schedule: [(471.8497429722846, 12), (719.8680125542361, 10), (749.8680125542361, 12), (1012.717877256165, 0)], 80.	 home: 5,	 position: 5,	 waiting since: 1014,	 schedule: [(1013.8266951533348, 0)]]",11,4,"[69.	 home: 2,	 position: 5,	 waiting since: 901,	 schedule: [(749.0486032582771, 2), (1017.5440656502706, 0)], 99.	 home: 2,	 position: 5,	 waiting since: 902,	 schedule: [(753.504611670856, 2), (1019.8512549165239, 0)], 13.	 home: 12,	 position: 12,	 waiting since: 1002,	 schedule: [(1001.076794617521, 0)], 36.	 home: 9,	 position: 9,	 waiting since: 1128,	 schedule: [(1012.868601975278, 0)]]"
1440,844.9072164948453,97/100,97/100,9,5,"[25.	 home: 9,	 position: 9,	 waiting since: 1009,	 schedule: [(1008.7539149065658, 0)], 90.	 home: 10,	 position: 10,	 waiting since: 1019,	 schedule: [(1018.9714667227212, 0)], 21.	 home: 7,	 position: 7,	 waiting since: 1018,	 schedule: [(1017.4609539710887, 0)], 22.	 home: 8,	 position: 8,	 waiting since: 1021,	 schedule: [(1020.4155310576974, 0)], 48.	 home: 7,	 position: 7,	 waiting since: 1042,	 schedule: [(1041.376796879779, 0)]]",12,5,"[30.	 home: 10,	 position: 10,	 waiting since: 1018,	 schedule: [(1017.6996110646312, 0)], 1.	 home: 13,	 position: 13,	 waiting since: 1059,	 schedule: [(1022.2283209060951, 0)], 59.	 home: 13,	 position: 13,	 waiting since: 1059,	 schedule: [(1016.3242439219858, 0)], 58.	 home: 13,	 position: 13,	 waiting since: 1061,	 schedule: [(1018.0129607195823, 0)], 76.	 home: 14,	 position: 14,	 waiting since: 1095,	 schedule: [(1001.3564330527544, 0)]]",0,5,"[7.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.73875819263424, 14), (719.4448029047605, 10), (749.4448029047605, 14), (1016.507913320335, 0)], 11.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.63047862704155, 12), (745.1461878332389, 10), (775.1461878332389, 12), (1011.2891850578311, 0)], 71.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.06857677359807, 14), (714.530209474599, 10), (744.530209474599, 14), (1014.5531431412411, 0)], 10.	 home: 10,	 position: 0,	 waiting since: 474,	 schedule: [(473.28473659666963, 10), (702.4834647982441, 10), (732.4834647982441, 10), (1006.8340693472654, 0)], 55.	 home: 1,	 position: 1,	 waiting since: 725,	 schedule: [(724.152623095909, 5), (754.152623095909, 1), (1037.4705564171654, 0)]]"
1440,864.66,100/100,100/100,14,5,"[93.	 home: 12,	 position: 12,	 waiting since: 1026,	 schedule: [(1025.7148715472179, 0)], 51.	 home: 13,	 position: 13,	 waiting since: 1026,	 schedule: [(1025.8474104013442, 0)], 33.	 home: 12,	 position: 12,	 waiting since: 1063,	 schedule: [(1031.1890453366384, 0)], 47.	 home: 8,	 position: 8,	 waiting since: 1084,	 schedule: [(1011.3800650459881, 0)], 72.	 home: 10,	 position: 10,	 waiting since: 1366,	 schedule: [(1014.180101665915, 0)]]",14,5,"[2.	 home: 9,	 position: 9,	 waiting since: 1008,	 schedule: [(1007.5394342299297, 0)], 11.	 home: 10,	 position: 10,	 waiting since: 1032,	 schedule: [(1017.090003337454, 0)], 23.	 home: 10,	 position: 10,	 waiting since: 1034,	 schedule: [(1019.1709663396529, 0)], 45.	 home: 6,	 position: 6,	 waiting since: 1033,	 schedule: [(1032.12714715364, 0)], 29.	 home: 5,	 position: 5,	 waiting since: 1016,	 schedule: [(1015.6214466599971, 0)]]",12,4,"[83.	 home: 13,	 position: 0,	 waiting since: 466,	 schedule: [(465.75813861866123, 13), (722.765498652397, 10), (752.765498652397, 13), (1010.3211372677177, 0)], 16.	 home: 7,	 position: 7,	 waiting since: 1343,	 schedule: [(730.1618963608755, 5), (760.1618963608755, 7), (1025.7623099713608, 0)], 49.	 home: 7,	 position: 7,	 waiting since: 1343,	 schedule: [(714.2062540320392, 5), (744.2062540320392, 7), (1019.7043275727152, 0)], 92.	 home: 12,	 position: 12,	 waiting since: 1429,	 schedule: [(1019.9540340535225, 0)]]"
1440,908.56,100/100,100/100,3,5,"[44.	 home: 11,	 position: 0,	 waiting since: 450,	 schedule: [(449.3571708436172, 11), (721.2404334224005, 10), (751.2404334224005, 11), (1018.588529187536, 0)], 20.	 home: 9,	 position: 0,	 waiting since: 452,	 schedule: [(451.8178014289343, 9), (730.032338757046, 10), (760.032338757046, 9), (1021.0588589024032, 0)], 35.	 home: 11,	 position: 0,	 waiting since: 468,	 schedule: [(467.7302418889945, 11), (737.8514488437326, 10), (767.8514488437326, 11), (1028.718433100269, 0)], 30.	 home: 8,	 position: 8,	 waiting since: 852,	 schedule: [(722.6561254313536, 10), (752.6561254313536, 8), (1027.570477128088, 0)], 71.	 home: 11,	 position: 0,	 waiting since: 470,	 schedule: [(469.669226034444, 11), (712.3366272380023, 10), (742.3366272380023, 11), (1016.5065125513507, 0)]]",13,2,"[2.	 home: 13,	 position: 13,	 waiting since: 1020,	 schedule: [(1019.8663153216803, 0)], 92.	 home: 11,	 position: 11,	 waiting since: 1008,	 schedule: [(1007.8110806380853, 0)]]",2,5,"[82.	 home: 4,	 position: 4,	 waiting since: 724,	 schedule: [(723.6382580618454, 5), (753.6382580618454, 4), (1008.5634494890189, 0)], 52.	 home: 3,	 position: 3,	 waiting since: 726,	 schedule: [(725.0092645192921, 5), (755.0092645192921, 3), (1035.8388747122417, 0)], 84.	 home: 10,	 position: 0,	 waiting since: 469,	 schedule: [(468.7900451716388, 10), (713.9143073319481, 10), (743.9143073319481, 10), (1010.355919457762, 0)], 93.	 home: 14,	 position: 0,	 waiting since: 469,	 schedule: [(468.16261477157195, 14), (729.0373439507672, 10), (759.0373439507672, 14), (1019.9941448759769, 0)], 67.	 home: 2,	 position: 2,	 waiting since: 798,	 schedule: [(735.6102532605471, 5), (765.6102532605471, 2), (997.8003397324256, 0)]]"
1440,880.27,100/100,100/100,0,5,"[22.	 home: 10,	 position: 0,	 waiting since: 461,	 schedule: [(460.45550110084645, 10), (712.286011922449, 10), (742.286011922449, 10), (1005.9817499471461, 0)], 32.	 home: 12,	 position: 0,	 waiting since: 461,	 schedule: [(460.67567099729473, 12), (740.6412221306546, 10), (770.6412221306546, 12), (1015.6548322221026, 0)], 53.	 home: 9,	 position: 0,	 waiting since: 461,	 schedule: [(460.0762075636097, 9), (712.9287793679639, 10), (742.9287793679639, 9), (1029.6782268895515, 0)], 81.	 home: 14,	 position: 0,	 waiting since: 461,	 schedule: [(460.23100884134664, 14), (721.4597480949074, 10), (751.4597480949074, 14), (1011.3944048445053, 0)], 25.	 home: 6,	 position: 0,	 waiting since: 471,	 schedule: [(470.36638953096724, 6), (741.1226824795033, 5), (771.1226824795033, 6), (1010.074013453925, 0)]]",13,5,"[56.	 home: 10,	 position: 10,	 waiting since: 1013,	 schedule: [(1012.4299209040131, 0)], 6.	 home: 10,	 position: 10,	 waiting since: 1042,	 schedule: [(1041.5338900372578, 0)], 43.	 home: 8,	 position: 8,	 waiting since: 1018,	 schedule: [(1017.2559739430186, 0)], 69.	 home: 8,	 position: 8,	 waiting since: 1018,	 schedule: [(1017.5403258016246, 0)], 24.	 home: 7,	 position: 7,	 waiting since: 1010,	 schedule: [(1009.1669310636707, 0)]]",14,3,"[72.	 home: 4,	 position: 4,	 waiting since: 712,	 schedule: [(711.4153243215242, 5), (741.4153243215242, 4), (1006.2162181845355, 0)], 73.	 home: 13,	 position: 13,	 waiting since: 1010,	 schedule: [(1009.1811369808082, 0)], 29.	 home: 14,	 position: 14,	 waiting since: 1309,	 schedule: [(1015.9341745113039, 0)]]"
1440,893.1717171717172,99/100,99/100,2,5,"[75.	 home: 12,	 position: 0,	 waiting since: 454,	 schedule: [(453.6391301753467, 12), (725.9566241770898, 10), (755.9566241770898, 12), (1010.7740854387336, 0)], 82.	 home: 14,	 position: 0,	 waiting since: 467,	 schedule: [(466.37091827813845, 14), (721.2868182573343, 10), (751.2868182573343, 14), (1017.0541703122205, 0)], 70.	 home: 12,	 position: 0,	 waiting since: 468,	 schedule: [(467.793880320367, 12), (733.6768281472515, 10), (763.6768281472515, 12), (1009.4622685613643, 0)], 20.	 home: 9,	 position: 9,	 waiting since: 1151,	 schedule: [(717.6294068653684, 10), (747.6294068653684, 9), (1012.4850986007557, 0)], 89.	 home: 6,	 position: 0,	 waiting since: 468,	 schedule: [(467.4218497571075, 6), (718.8039240575711, 5), (748.8039240575711, 6), (1032.2269008961384, 0)]]",13,4,"[85.	 home: 13,	 position: 13,	 waiting since: 1018,	 schedule: [(1017.8991508160361, 0)], 94.	 home: 13,	 position: 13,	 waiting since: 1018,	 schedule: [(1017.0296552337014, 0)], 96.	 home: 10,	 position: 10,	 waiting since: 1009,	 schedule: [(1008.886314699683, 0)], 61.	 home: 8,	 position: 8,	 waiting since: 1285,	 schedule: [(1023.0184206166062, 0)]]",13,0,[]
1440,856.5777777777778,90/100,90/100,3,5,"[97.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.3039494219225, 14), (727.2038090921501, 10), (757.2038090921501, 14), (1031.0925842880015, 0)], 30.	 home: 2,	 position: 2,	 waiting since: 1279,	 schedule: [(742.7657498905506, 5), (772.7657498905506, 2), (1039.919307582714, 0)], 98.	 home: 8,	 position: 0,	 waiting since: 476,	 schedule: [(475.1280483799904, 8), (734.8770208101772, 10), (764.8770208101772, 8), (1031.2040420505289, 0)], 27.	 home: 8,	 position: 0,	 waiting since: 477,	 schedule: [(476.39345360490734, 8), (734.699242069041, 10), (764.699242069041, 8), (1029.0713411431084, 0)], 67.	 home: 13,	 position: 0,	 waiting since: 477,	 schedule: [(476.94504968464713, 13), (713.200027558269, 10), (743.200027558269, 13), (1023.8314057307501, 0)]]",14,5,"[99.	 home: 4,	 position: 5,	 waiting since: 815,	 schedule: [(749.190093642261, 4), (1008.6922250338996, 0)], 41.	 home: 9,	 position: 9,	 waiting since: 1016,	 schedule: [(1015.7998719172012, 0)], 55.	 home: 11,	 position: 11,	 waiting since: 1016,	 schedule: [(1015.3241872256708, 0)], 72.	 home: 12,	 position: 12,	 waiting since: 1018,	 schedule: [(1017.9837287742026, 0)], 42.	 home: 12,	 position: 12,	 waiting since: 1020,	 schedule: [(1019.6476918974483, 0)]]",7,5,"[61.	 home: 12,	 position: 0,	 waiting since: 472,	 schedule: [(471.9997587889355, 12), (717.9804721513077, 10), (747.9804721513077, 12), (1011.1384940093488, 0)], 71.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.2506299314602, 12), (721.7641931335519, 10), (751.7641931335519, 12), (1037.7438681748065, 0)], 79.	 home: 8,	 position: 8,	 waiting since: 1118,	 schedule: [(726.0875510164577, 10), (756.0875510164577, 8), (1024.431310194083, 0)], 12.	 home: 1,	 position: 5,	 waiting since: 1405,	 schedule: [(760.6422631406173, 1), (1035.7587971227445, 0)], 6.	 home: 2,	 position: 5,	 waiting since: 1407,	 schedule: [(753.950833936049, 2), (1003.9825777254207, 0)]]"
1440,909.90625,96/100,96/100,0,5,"[90.	 home: 14,	 position: 0,	 waiting since: 465,	 schedule: [(464.5864155934684, 14), (714.2178831234584, 10), (744.2178831234584, 14), (1034.6396180888103, 0)], 5.	 home: 13,	 position: 0,	 waiting since: 471,	 schedule: [(470.0711461517288, 13), (716.0659425501284, 10), (746.0659425501284, 13), (1008.8894547781817, 0)], 64.	 home: 5,	 position: 0,	 waiting since: 471,	 schedule: [(470.8519678386611, 5), (704.8400975409652, 5), (734.8400975409652, 5), (1040.1736664863668, 0)], 88.	 home: 10,	 position: 0,	 waiting since: 471,	 schedule: [(470.49091750245424, 10), (718.9333539786311, 10), (748.9333539786311, 10), (1028.255087016149, 0)], 27.	 home: 5,	 position: 0,	 waiting since: 472,	 schedule: [(471.9771917957703, 5), (721.702500163569, 5), (751.702500163569, 5), (1026.4675832704513, 0)]]",13,3,"[99.	 home: 3,	 position: 5,	 waiting since: 775,	 schedule: [(748.417748837205, 3), (997.9430288428416, 0)], 4.	 home: 12,	 position: 12,	 waiting since: 1013,	 schedule: [(1012.9481592322247, 0)], 8.	 home: 14,	 position: 14,	 waiting since: 1148,	 schedule: [(726.7468683331284, 10), (756.7468683331284, 14), (1013.2986836713751, 0)]]",12,5,"[46.	 home: 3,	 position: 3,	 waiting since: 1028,	 schedule: [(1017.8755112954906, 0)], 24.	 home: 2,	 position: 2,	 waiting since: 1036,	 schedule: [(1035.5169014307148, 0)], 21.	 home: 7,	 position: 7,	 waiting since: 1013,	 schedule: [(1012.7205770700195, 0)], 97.	 home: 8,	 position: 8,	 waiting since: 1019,	 schedule: [(1018.228415925074, 0)], 75.	 home: 12,	 position: 12,	 waiting since: 1259,	 schedule: [(1022.4491063663305, 0)]]"
